Review,Label
그냥 귀여운 애니메이션인 줄 알았는데 ... 끝날 때쯤 울었다. 이거 보고 울 줄은 ㄷㄷㄷㄷ,1
애니 보면서 닭똥 같은 눈물을 흘려보긴 처음이다.,1
픽사 명작이다. 안 보면 진짜 후회...,1
오랜만에 보는 너무 따뜻하고 재미있는 영화입니다.,1
아름다운 이야기가 재미있었다,1
재개봉 원츄..ㅠ입소뭌 나기 전에 너무 짧게 영화관에서 끝나서 ㅠ,1
재밌고 교훈도 있고,1
너무 감동적이에요!!!!!!!!,1
코코모♡ 코 좋아~,1
따뜻한 영화,1
할머니께서 노래 부르실 때 눈물 맺혔음 진짜,1
영화에서 그려진 것처럼 생각보다 밝은 사후세계가 존재해서 그곳에 계신 분들이 조금이나마 덜 쓸쓸하셨으면 좋겠어요,1
감동,1
따봉,1
아름답다 아름다운 영화~,1
기억해줄게요,1
저렇게 멋진 곳에서 지내고 있다고 생각할게 보고 싶다,1
"우리나라에도 비슷한 전통과 전해 내려오는 이야기들이 많지. 그런데 한국 영화감독 새끼들이 주로 다루는 콘텐츠 소재들이 뭐지?  그냥 정치가나 하지, 만들지도 못하는 영화는 왜 자꾸 찍으려 들려는지~",1
단지 내 눈에 먼지가 들어갔을 뿐이다!,1
사후세계를 너무 아기자기하게 잘 풀었다 잊히면 사라진다는 게 슬펐음...,1
"wonderful,,, wonderful",1
애니메이션 중 유일하게 인정!!,1
최근에 본 영화 중 최고.,1
픽사와 디즈니 작품은 늘 기다려지고 기대한다. 과거 작품들의 악덕이라면 지나치게 기대감과 눈높이를 올려놓았다. 몰입도에 비해 기대감 충족 실패.,1
영화가 끝난 뒤 제목을 보면 노래가 생각나고 먹먹해지는 기분이다.,1
"디즈니 애니메이션은 이야기 형식은 크게 바꾸지 않는다. 그래서 매 영화가 비슷해 보이는데, 내용이 그 진부한 스타일을 식상하지 않게 만드는 데 크게 일조한다. 이 영화도 진짜 이야기의 승리다. 재밌는 이야기는 진부한 형식을 진부하지 않게 보이게 마법을 부린다.",1
누군가를 떠오르게 했던 영화. 어린 조카는 할아버지 생각에 펑펑 울더군요.  어른이던 6살 꼬마던 다시 볼 수 없는 그리운 사람을 떠오르게 하는 영화입니다. 그것만으로 충분합니다.  아빠. 아빠를 항상 내 마음에 담고 있어요. 아빠 혼자 그곳에서  딸들 그리워하고 있는 건 아닌지 너무 걱정이 된다. 우리는 잘 있으니  엄마 걱정 말고 그곳에서 편히 쉬세요. 오늘도 사랑해.,1
신선한 애니메이션이었다,1
명절 특선영화로 안성맞춤,1
감동과 재미 음악 다 있는 영화네요~ ㅠㅠ,1
마지막 remember me 노래할 때 눈물이 주르륵 흘렀어요 마음에 위로가 되네요 감사합니다,1
내용이 good!!!,1
재밌어요,1
ost가  제일 오래가더라,1
멕시코 배경의 훈훈한 애니. 평이 괜히 좋은 게 아니었네.,1
기억해줘! 아름다워요!,1
처음엔 그냥 멕시칸 얘기 나오는가 해서 &#39;재미없네&#39; 했다가 나중에 눈물 나게 함... 한국 문화가 배경이 된 디즈니 영화가 나오길 기대해보며...,1
아이 땜에 무심결 봤다가 이게 뭐야? 너무 재미있네^^,1
재미있고  반전도 있고  감동도 있어요.,1
"와 진짜 재밌네요 스토리, 캐릭터 아이디어 다 좋아요",1
공기 같은 가족의 소중함 기억의 힘이 문제 해결의 실마리... 감동... 좋아요,1
막판에 수도꼭지 터졌네  이 영화의 진짜 주제는 진심이 아닐까 싶다 마마 코코의 진짜 꿈이 무엇일까 헥터와 미구엘이 움직일 수 있던 원동력은 무엇 때문일까 조금만 달리 생각하면 어렵지 않게 유추할 수 있다,1
이렇게 눈물 나 개 감동적인 영화 애니메이션으로는 처음인 것 같아요 정말 감동적 이에요,1
"사후생 소재의 영화, 잘 그려냈다. 우리나라 유교 정서에도 잘 맞는 게, &#39;제사&#39; 때문일 것이다. 극적인 요소와 적당한 반전 덕분에 보는 재미가 쏠쏠했다. 콘셉트도 좋고, 소재도 좋았다. 노래 역시 그러했다. 권선징악으로 아이들 보기에도 좋을 것 같고. 누군가를 기억한다는 것, 기억에 대해서.",1
성공한 인생이란 나를 기억해주고 추모하는  사람들이 있다는 것,1
잘 구성된 이야기와 매력적인 인물들이 있음. 반전에 노래도 정말 좋음. 딱히 단점을 찾기 어려운 차가운 현실도 보여주지만 따뜻한 느낌이 있는 영화.,1
좋았지만 주변에서 극찬을 너무 많이 들어서 그런지 그렇게까지 엄청나다는 생각은 못 했다,1
감동 재미 굿굿,1
와 진짜 대박이에요 꼭 보세요ㅠㅠ 진짜 명작이고 진짜 슬퍼요ㅠㅠ 눈물 콧물 질질 짜내고 진짜 소리 내면서 오열했어요ㅠ 특히 마지막부분ㅠㅠ 진짜 꼭! 보세요,1
한 번 더 보고 싶은 영화♡,1
진짜 너무 잘 만든 애니입니다!! 스토리가 정말 탄탄하네요. 기대 없이 봤는데 너무 즐거웠습니다.,1
"솔직히 중반까진 살짝 지루했는데, 막판에 몰아치는 힘이 대단하다. 참신함에 엄지 척!",1
ㅡㅡ,1
좋다 ㅎㅎ,1
진짜로 마직막에 울컥하고 웃기기도!!,1
영화의 이름이 미구엘도 헥터도 아닌 코코인 것마저 너무 완벽한 영화 디즈니의 상상력에 경배를,1
너무 재밌어요,1
신선하네요,1
그래픽으로 잘 만든 중국 영화를 본 느낌? 뭔가 화려한 거 같은데 몰입이 안 되는 게 딱 그 표현이 딱인듯합니다,0
좀비와 매드맥스 그 중간 어디에서 길을 잃은 한국 신파.,0
화나는 영화... 배우가 아깝다,0
"웬만하면 이런 유 영화 개연성 많이 안 따지는데 너무하네. 영화 전개도 그렇고 신파 섞는 것도 그렇고, 매드맥스 시리즈 베낀 느낌도 있고...",0
아니 신파가 너무 심하고 631부대랑 싸울 때 저 사람들도 군인인데 1명이 다 쓸어버리는 게 말이 안 되고 현실성이 너무 떨어집니다. 또 레이싱 장면 그래요 좋아요 근데 차가 무슨 티 나니 움 합금으로 만들어졌나요. 보통 차들은 사고가 났을 때 잘 찌그러져야 하는데 저건 뭐 찌그러질 기미를 안 보이네요. 진짜 기대에 비해 별로인 게 아니라 너무 별로예요. 특히 마지막이 가관이에요. 스포 위험이 있기 때문에 그냥 전생에 우주를 구한 사람보다 운이 좋다고 생각하시면 됩니다. 아무런 재미도 없고 감동도 없고 누가 봐도 나중에 죽을 것 같고. 정말 사람들이 얼굴 보려고 본다는데 진짜 그럴 줄 몰랐네요. 요즘 1탄이 대박을 치면 2탄이 초를 치는 영화들이 조금 보이네요. 코로나 때문인지는 몰겠지만 조금 실망스러웠어요,0
빵점 왜 안돼요ᅮᅮ,0
살면서 처음으로 영화 평점에 1점도  아깝다는 말이 공감됨,0
"키즈가 세상을 구하는 새로운 좀비물.. 근데 거기다가 신파극도 살짝 섞고, 플러스 휴머니즘까지!! 아주 완전히 시나리오 말아 드셨네. 권해효의 연기를 새로이 본 거 말곤 없음",0
보는 내내 괴롭네.. 어디서 보고 빼긴 클리셰는 웃음밖에 안 나옴. 이런 영화는 향후 영화 발전을 위해서도 폭 망해야 될 듯,0
감독들은 자기가 만들고 싶은 영화를 만들지 말고 관객이 보고 싶은 영화를 만들어라.,0
관객들은 좀비 영화를 기대했겠지만 관객들의 기대를 철저히 부수고 CG로 만든 매드맥스의 아류 같은 레이싱과 억지 신파 엔딩에 답답함을 느낄 수밖에 없는 영화다. 초반에 화려한 스토리 전개에 영 부합해 주지 못하는 중후반부 이후는 거의 기억이 안 날 정도.,0
개연성이 전혀 없는 신파극..,0
연상호 최대의 실수는 부산행이었네. ㅋ 실수로 잘 만들어 버렸어,0
그놈의 휴먼! 휴먼! 휴먼! 감독이나 작가나 쌍팔년도 감성으로 영활 만드네. 아니 좀비 영화에 먼 휴먼??? 그냥 깔끔하게 만들라고 백이 아니라고 해돋이 잘났다고 아집으로 영활 만드니 말아먹지.,0
4년 동안 악착같이 견뎌내면서 겨우 헬기 바로 앞에서 포기하려고 했던 게 각본의 미스... 억지 감동 만들어내려고..,0
그냥 폐기각,0
시나리오 개허접,0
감독이 다른 사람인가? 아니 영화를 왜 이렇게 만들어?,0
부산행의 감독이 맞나 싶다. 부산행은 좀비 영화의 수작이라면 반도는 그저 cg 영화에 불과하다. /킬링타임용 영화일 뿐,0
좀비랜드 한국 버전 보는 느낌,0
시나리오 좀비가... 썼나...,0
"반도에 보낼 사람이 그렇게 없었나 .. 택시 아줌마랑 .. 일반인, 주인공만 그럴듯하게 군인 출신 ..",0
"이정현, 아이들 연기만 볼만하고 시나리오 연출 초등학생이 하 수준~~",0
방금 만 원이나 주고 봤습니다. 감독님 스토리 좋아하거든요.   근데 더 이상 말 안 할래요. 제 점수입니다.,0
와 뭐 이런 개똥같은 영화가 다 있냐 좀비는 필요할 때만 나오는 좀비 영화는  첨 봤다 긴장감도 없고 스릴도 없고 ~~,0
어이 무!!!,0
액션이면  액션으로 가야지  이상한 휴먼을 덮어쓰기 하니 이상한 영화가 되네. 휴먼도 억지스러운 휴먼   가상 휴먼을 가미하네 참 어려운 영화 만들었어요,0
"내가 왠만하먼 영화 댓글 않다는데, 진짜 욕 나오네요  진짜 오랜만에 쓰레기 같은 거 한번 보네요 이걸 영화라고....,.....,..",0
좀비 좀비 좀비 좀 비,0
부산행 볼만했는데 이거는  전혀 노력이 안 보이는 뻔한 스토리,0
"킹덤 꿀 빨라고 하다가 폭만... 대사, 스토리, 연기, 연출 다 1점대",0
노력한 흔적은 보이는데 시나리오가 너무 진부하고 억지스럽네요. 대사도 별로고.  그래도 5점 드립니다.,0
왜 망했는지 확인하려고 봤다 보고 알았다,0
너무 뻔해서 나 잼,0
나 잼 흠,0
그냥 반도 안 봐도 되는 영 화 후.  딱 3류,0
꼭 해피엔딩일 필요는 없다  그리고 마지막에 헬기가 앉으면 프로펠러 소리에 온 세상 좀비들 다 모여야 정상 아닌가?,0
"강동원, 이정현 몸값이 너무 비싸나?? 힘들게 끝까지 봤다. 스토리 연기 액션 구성 다 별로다.",0
나름 괜찮은 스토리 같은데.... 너무 비현실적이라.... 보는 내내 짜증이.... 끝에 애 엄마는 딸들 살리고 죽는 걸로 하지..... 마지막 살아나올 때는 뚜껑이 열리는 줄... 그 긴박한 상황에... 기다려주는 un 군도 어이없고.... 이성적이어야 할 영화에 감성이만 잔뜩...,0
;; 그냥 액션만 보라고 만든 영화 같은데 액션도 쓰레기;; 21세기에 화면 빨리 감기 촬영이라니;;; ;;;대체 얼마를 받으면 이 영화를 재밌다고 개구라를 치는 거지? 헐;;; 이런 3류 영화를 만든 이유가 뭐냐,0
116분짜리 기아자동차 광고,0
"간반에 돈 아깝다는 생각이 든 영화. 부산행의 속편이 아니었다면, 10만 관객도 아깝다. 엄복동 레벨.",0
핵 고구마 영화....... 갑분 헬기에 .. ㅋ 어이없어요ㅋ,0
온 비리 버블!!! 예상하는 모든 다음 장면이 100퍼 나오네!! 마지막에 폭죽으로 헬기를 맞추고  끝났으면 5점은 줄 텐데!!,0
어설프네 흉내 내다만  졸작이 하나 탄생했구먼,0
소리만 요란했던 수레 서울역에 실망하고 부산행에 나름 기대를 했는데 삼류 작품 하나 더 양산했네...,0
강동원 보려고 봤던 영화...,0
그저 안타까움만...,0
킹덤을 기다리는 걸로...,0
중국 자본이 들어갔나...... 왜 이리 허접하지.. 그냥 삼류 영화를 찍어놨네...,0
"개 쓰레기가 되었네요. 한국 영화에 신파가 들어가는 거야 뭐 하루 이틀이 아니라서 호불호가 갈리는 정도지만, 부산행에는 좀비와 싸우는 내용이라 그런 게 없었지만 반도는 인간들과도 싸우는 내용이 들어갔는데 인간들이 좀비 바이러스에 이미 뇌가 썩어버렸는지 인간들과 싸우는 장면들은 대부분 개그 수준이네요. 타임킬링용 개그 영화로 볼 게 아니면 비추입니다.",0
한국 좀비 너무 날아다닌다,0
내용이 너무 허술함. 노잼각,0
쯧쯧,0
생사가 오가는데 감정 과다에 눈물 찍 보는 관객은 실소,0
만든 제작진이나 연기한 배우들 봐서 1점은 드릴게 차라리 애니로 만들었다면 두 배로 줬을 텐데 2점,0
투자금 반도 못 건짐,0
"연상호 감독의 연출 능력이 부산행에서 과대 표출되어 반도까지 왔지만, 애니메이션 감독 출신인 연상호 감독의 실사 영화 연출에 한계가 온 느낌이다 시나리오만 더 받쳐줬더라도 이 영화가 더 괜찮았을 텐데 이번 영화는 시나리오부터 많이 부족했고 액션 연출에 아무 특색도 없었다 상황 설정에 무리수를 너무나 많이 뒀고 실소가 나올 정도로 비현실적인 것이 많았다 아무리 좀비가 나오는 공상 영화지만 지나치게 비현실적으로 가버리면 이런 결과가 나오는 것이다 염력에서 하나도 배우지 못한 것 같고 부산행 후속편이라 기대는 많이 했지만 CGI 회사들이 만들어 낸 굉장한 가상 세계 외에는 대부분 실망스럽다",0
자동차는 1년 동안만 방치해도 배터리 방전된다.... 상식인데 감독이 그런 것도 모르고 영화 만드냐?? 그리고 우리나라가 무슨 허접한 3류 국가도 아니고 기갑사단 몇 개 부대서 장갑차 탱크 자주포로 서치 키고 대북 방송용 확성기 켜서 모은 다음 퍼부어 버리면 끝인데 뭔 연출이 이리 허접해....,0
완전 나 잼.  이 어설픈 영화와 부산행 감독이 같은 걸까.,0
권해효 님 방탄복이라도. 입히지 그러셧수...넘. 뻔하지 너,0
감독 기술 배워라 이래 가지고 밥 먹고살겠냐???,0
반도. ! 부산행. 반도  못 따라 감,0
나 잼,0
ㅎㅎ,0
최악,0
너무 기대를 했던 걸까!?  매우 실망적이다ㅜ,0
눈물 빼려고 질질 끈 거랑 스토리상 연결 부분이 애매해지고 일단 자동차 랑 좀비 특유의 콘셉트를 살렸더라면 하는 그런 바램을 좀 바라보게 돼요 솔직히  별로였습니다.,0
이것저것 짬뽕한 듯 어설퍼 보였고 차량 신은 빨리 감기에 모하비로 람보르기니를 능가하는 드리프트에  스토리가 너무 엉성함 차라리 이런 건 시즌으로 나와야 스토리도 탄탄하고 몰입감도 있을 건데 ... 아무튼 망한 건 확실함,0
돈 많이 투자한  전혀 한국적이지 않은 할리우드 삘 아류 영화,0
그냥 평균 별점이 이야기해준다,0
공감을 얻지 못하면......  자기만의 세계에서 빠져나와야......  좋은 감독이 된다......,0
이 영화는 액션인가 드라만가  액션 가면 쓰고 있는 드라마다  액션 무비 사십 프로 설명 불요,0
하아......,0
개 쓰레기를 만들어놨네 어휴...,0
2007년으로 돌아가 영구네 디워 보는 느낌 마치 돈 갖다 발라  대충 할리우드 흉내 내면서 만들다만 영상물 같은. 어처구니없는 스토리 전개와 설정 좀비 영화에 좀비는 없고 입체감 없는 인물에  몰입은커녕 실소만 나오는. 같은 감독 맞나 싶을 정도로 그나마 있던  몇몇 장점조차  죄다 땅바닥에 파묻어버린 별점 &quot;반도&quot; 주기 아까운.,0
시간과 돈이 너무 아깝다,0
어휴... 시작부터 어떻게 강동원과 애 아빠가 군인들보다 먼저 오냐...,0
모하비 광고,0
우리나라 영화인들은 토대부터 갈아치워야 한다. 진정 돈 낭비 쓰레기다,0
남주 미스 캐스팅 이 좋은 스토리를 가지고..,0
유치찬란.  부산행이 기차라는 특수한 환경과 아이디어 때문에 재미있었던 거지.    이런 도시 내에서 좀비는 할리우드에 이미 널려있음 훨씬 좋은 퀄리티로.,0
돈 때문이고 남에게 시켰다지만 성공 확률을 생각하면 배로 오목교까지 접근하는 게 가장  성공 확률이 높은 거 아닐까? 그래서 이 영화는 영화를 위한 스토리 제작 같음,0
좀비가 불쌍하다...ㅎㅎㅎ,0
ㅋㅋㅋ 제인하고 통화했어 ㅋㅋㅋ 지금 장난하냐 이게 영화여?,0
탄탄하지 않은 스토리..... 강 동원은.... 뭐지?,0
투자는 많이 된 것 같은데.. 스토리 전개 등이 기대치에는 미흡한 것 같음..,0
좀비물 중에서 제일 재미없었음,0
가족애에 대한 감동은 있는데 재미가 없습니다. 반도의 슈마허 때문에 좀비가 무섭지가 않네요.,0
할 말 없음,0
최근 한국 영화의 발전에 나름 자부심을 가지고 있었다. 하지만 반도를 보면서 단순히 재미 유무를 떠나 한국 영화의 퇴보를 보는 것 같아 깊은 화남과 분노를 느낀다 영화 보면서 투자자들을 걱정해보기는 처음이다 평점 2점은 살 떨리는 안타까움을 느꼈을 투자자들에 대한 애도이다,0
역시  자동차는 모하비네요,0
마지막 10분은 한국 영화의 병폐를 그대로 또 답습하고 있음... 30초로 편집해도 괜찮을 분량.,0
제목부터 반도가 뭔가요? 반도라고 부르는 어원이 어떻게 나왔는지 공부 좀 하셨으면.. 이 영화가 주는 메시지가 뭔가요? 일본이나 중국에서 투자를 했는지 보면 엄청 잘 만들었다고 할.. 그 감독이 그 감독이야? 하고 다시 찾아봤다. 물론 코로나에 처한 우리의 모습이 이기적이고 분열적이고 실망스러운 부분도 있지만 영화라도 보고 희망을 느끼고 싶은데 폐배주 의적 세계관이 투영된 건지 의심스러워요. 현실과 영화는 다르지만 그렇다면 개연성이나 처절함이라도.. 보면서 욕 나옴,0
찍을 땐 몰랐다 쳐도 편집할 땐 알았으리라.  내가 영화 뭐같이 만들었다고....... 도저히 연상호의 영화라 인정하기 힘들다. 스스로 쌓아올린 한국 좀비물의 위상을 스스로 허물었다. 안타깝다.,0
부산행은 박진감이라도 있었는데... 흥미진진하지 않더라,0
뻔한 스토리~ 근데 대한민국만 망했다는 게 현실적이지 않다~,0
코로나 덕을 톡톡히 본 영화.....  덕분에 강동원을 믿고 거르게 되었음,0
좀비 영화인데 안 무섭다......... 너무 뻔한 스토리 결말.......... 헬기 소리가 가장 시끄러울 건데 헬기 쪽으로는 안 모이는 좀비들이 신기함. ㅋㅋ,0
"다른 건 다 그러려니 하지만 녹음 상태 개판이라 대사가 전부 웅얼웅얼웅얼.  뭐 아예 안 들어도 되지만 해도 해도 너무함. 스토리, 개연성, 연출, 연기 모두 세기말적으로 암담함.",0
억지스러운 전개 및 cg,0
도시에 생존자가 있다는 것까지 흥미로웠어요. 631부대 캐릭터들이 너무 오버스럽고 엔딩 신파는 많이 별로였어요.,0
"부산행 제작진이 만든 영화라고는 믿기지 않을 만큼 재미없고 어이없는 영화. 강동원이 어설픈 시나리오를 만나면 어느 수준까지 발연기를 보여줄 수 있는지 가늠할 수 있음. IPTV 11,000원 내고 본 걸 깊이 후회하는 중....",0
ㅠ,0
처음 시작을 보면 `나는 전설이다` 좀비들끼리 뭉쳐서 있는 거는 책 제목은 생각 안 나지만 일본 만화책에 나오고 몇 개 더 있는 거 같은데 보기가 좀  그랬음.. 돈 주고 보면 진짜 욕 나옴,0
연상호 은퇴작인가요?,0
그냥 킬링타임용. 부산행의 그 참신한 감독은 어디 가신 건지 원 ~,0
기대 안 하고 보는 게 건강에 좋다^^,0
개연성 없는 스토리. 어색한 화면 구성.... 기대만큼 재미있지 않았음,0
올레 tv 클릭정 못해서 본 영화 내 손가락을 원망했다ㅠ,0
진짜  스릴도 감동도   모든 것이  완벽하지 못한 영화   네오    이런 무자비한   스토리  누구나가 만들 수 있지 않을까   정말 실망스러운  최대에 역작,0
강동원이 저렇게 연기를 못했던가?ㅡ.ㅡ 이정현이 살리려 애쓰셨네... 아이들하고~~~~ 조연들 캐스팅에 신경 좀 쓰셔야 할 듯ㅜㅜ,0
왜 망했는지 알겠네! 보는 내내 보는 사람 가슴을 답답하게 만드네. 돈이 아까워서 인내하게 되는 영화!,0
미국병 걸린 감독 작품 근데 중국 짝퉁같이 만듦,0
연상호가 서울역이나 부산행과는 다르게 좀비 사용법을 까먹어 버린 듯...,0
한심한 심판,0
어우 씨.... 그 감독이 이 감독이냐? 강동원 시나리오 진짜 못 보는구나...,0
이런  개 쓰레기 같은 망작을봤나 중간에 보다 껐다  허접한 cg에 스토리 또한 허접하다 보지 마라!,0
내 평생 처음 쓰는 리뷰 이게 영화.... 라니... 연기..연출..영화자체가...망작이고 나오는 배우들... 연기.... 정말... 코로나 땜에 기분전환하려 본 영화인데 더 우울해졌다,0
뭐.... 워...,0
개연성 부족한 부분이 참 많네요. 좀비물 중 하급이네요.,0
소리에 민감한 좀비들이 헬기 소리는 안 들리는 거야? 나만 들리는 거야? 그냥 레이싱 영화를 찍지 그러셨소,0
억지 신파에 80년대에나 나올법한 슬픈 음악 남발에 더 짜증 나고 스토리 엉망,0
뭔 좀비 영화를 신파극으로 누아르 액션을 찍는 것도 아니고 정말 부산행 찍은 거 맞나? 연출이 너무 차이가 심한데......,0
어이없네,0
부산행을 만든 감독이 아니었다면...,0
매드맥스여??,0
에효~,0
진짜 재미없다 염력이 그나마 나은 거였어,0
꾸역꾸역 참으면서 봤는데 도저히 참기 힘든 마무리 속이 다 울렁거림 이것도 영화라고 만든 감독 한심함,0
캐비아로 라면 끓인 느낌  쓰레기 잡탕,0
한국에서 바이러스 퍼진 거만 기억되겠네... 시나리오 어디서 쓰지 말고 웹툰에서 인기작을 영화화하는 게 낫겠다... 처먹을 것도 없는 것들이 들개들에게 라면을 준다고 미친...ㅋㅋ,0
보다가 잠듦...,0
"재밌네, 군대 미필이 만든 영화 같아서",0
더럽다 지저분하다 ... 러닝 타임 내내 그런 느낌만 받았어요 ~,0
강동원이가 너무 아깝다. 얘가 연기 잘 하는데 영화가 근본적으로 개판이라... 케이블로 세 명이서 할인해서 8천 원에 봤는데 그나마 위안이다. 영화관 갔으면 스크린 찢고 나왔을 수준. 발로 만든 영화라고 보면 됨. 부산행 반의 반도 안 되는 수준임. 7살 꼬맹이가 보면 딱 맞는 수준임. 강철 비 2가 너무 재미없어 1점 줬는데 그래도 강철 비 2 보다 쪼금 나아서 2점 준다.,0
액션 기술이 부족하면  부족한 데로 현실적으로 하던지 뱁새가  황새 쫓아기는 것도 아니고 한국 영화라는 게 창피스럽다~,0
디 워 느낌이다. 들은 건 많은데 볼 건 하나도 없었다는. 전작 기대감에 북미에 개봉관 많이 잡았다는데  이래저래 한류 기대감이 높은데 찬물 확 끼얹는구나.  연상호는 이제 영화 만들지 마라. 부산행 빼고 그럴듯한 영화 하나도 없다. 그나마 부산행은 캐릭터 설정이라도 좋았지만.  이정현이가 총 들고뛰는 신을 오케이 냈다는 자체가 감독 역량이 안 되는 거다.,0
나라가 망했는데 뭔 놈의 도로가 그렇게 잘 닦여 있냐? 지금도 요철투성인데... 그리고 이니셜 D냐? 뭔 꼬마가 드리프트를 그렇게 잘해? 영화 정말 수준 떨어져서 원!! 이걸 해외에 내다 판 녀석 승진시켜줘라~,0
그나마 살아있다를 먼저 본 게 다행ㅋㅋ 이게 더 그 영화보다 재미는 있네,0
B급 영화처럼 느껴뎌버렸음. 부산행 반도 안 돼...,0
스토리는 폭만 CG도 허술 그나마 아이들이 연기 제일 잘하네 그냥 뭐 할 거 없을 때 보면 괘찮을꺼 같네요,0
공포영화인가??  아님 에스에프 영화?  짧은 70년대 스토리에 긴 이천 년대 촬영기법으로 눈길은 끄는 데는 성공한 영화 끝나면 바로 눈에서 잊히는 영화 돈 내고 보기에는...,0
"감독은 대학교 졸업하자마자 졸업장으로 이 영화를 만들었나요? 뻔한 전개, 뻔한 스토리, 억지로 짜 맞춘 억지 감동. 내가 타짜 4 이후로 이렇게 촌스럽고 황당하게 70년대보다 못한 영화는 첨이라, 리뷰를 안 남길 수가 없네요",0
이런 허접한 시나리오 영화는 보기 드물다.. 80년대 한국 에로영화 수준,0
애들 빼곤 연기들이 최악,0
중고생들이 모여 시나리오 쓰고 대학생들이 모여 습작한 영화 같다. 공감되는 부분이 없고 억지 신파도 지겹다. 1점주는 건 CG 때문,0
스토리도 어설프지만 이 영화 저 영화 다 가져다가 붙여넣기 했네,0
아래 차이님 말씀에 보태 그런 말도 안 되는 상황 설정은 또 그렇다 쳐 어떻게 사람을 구하러 투입됐던 군인들이 4년 만에 인간성을 상실한 살인마들이 되었는지 고작 통조림 내기에 사람 목숨을.. 뭐 그것도 이해한다 쳐 그럼 관객에게 그런 인간성의 상실에 대한 이해라도 주던지 게다가 아무리 혹독한 환경에 적응했다 쳐도 아줌마랑 여자아이 둘이 훈련받은 군인들 보다 총 잘 쏘고 운전 잘하고 용감하기까지.. cg는 말 안하께  아무리 생각해도 이건 관객 수준을 아주 낮게 보고 만든 거 같아 상당히 기분이 나쁘다. 초등학생용인가? 몇 년 동안 본 영화 중 최 악이다. 아예 판타지 동화로 가던지 리얼리티는 상실이고 마지막에 싸구려 감정 잡기와 늘어트리기 억지 해피엔딩은.. 정말 해서는 안 될 짓이었다.,0
이게 연 상호 감독의 실제 실력이거나 그냥 대강 만들었거나.. 아니면 부산행을 누가 도와줬던가..,0
"그 연상호 맞아? 3류 신파 드라마 쓰는 계집애가 대본 쓴 거 아냐? 긴박한 순간에 감정 신이라니.. 그것도 한두 번도 아니고... 황당하다. 그나마 제작비, 강동원 이정현 때문에 3점은 준다.",0
부산행이 재미있다,0
감독이 바뀐 줄 알았더니 부산행이랑 같은 감독이네... 흠... 좀비 영화가 아니라 자동차로 무협영화 찍는 줄,0
어이없네,0
도대체 감독은 무슨 생각으로 이 영화를 만든 걸까???그냥 감독의 상상 그 이상도  그 이하도 아님. 그 상상이 빈약하여 스토리나 개연성은 고사하고 아님 이해라도 되었으면 그나마 나았을 것을. 그냥 큰딸의 대단한 운전솜씨 감상하느라 끝까지 보았음. 대한민국이 하루 만에 망하고 좀비들은 4년 동안 죽지도 않고 계속 사는데 주변국 가는 대한민국을 폐허로 둔 채 방치하고 있다는 말도 안 되는 설정부터 몰입을 방해함. 더군다나 북한은 안 전지 대고 ㅎㅎㅎ,0
부산 거점으로 백신 찾는 걸로 했다면 좋았을 건데 이건 좀비 영화냐 분노의 질주냐,0
암만 영화라도 한반도를 쑥대밭 만들어 놓고 어디 가서 살 수 있다고... 대한민국 망하라는 영화 같아서 존망...,0
염력부터 반도까지 아주 그냥,0
하......,0
돈 아깝다,0
중간에 포기했습니다 끝까지 완주하면 너무 자괴감들 거 같아서...,0
보다 잠,0
저는 독설은 싫은데 ᆢ 옆에서 조언하는 스태프가 여러 의견을 좀 주시지.  좀 안타깝고 마지막엔 난감해요. 배우들은 애쓰셨어요.,0
좀비 영화라기보다는 인간이 선/악을 보여주는..  부산행 감독인데 아니 왜....... 아 염력 감독이지,0
아... 영혼 없는 시나리오가 문제일까? 배우들이 안타깝군..,0
이걸 영화라고...,0
...,0
부산행 감독이라 같은 감독이라는 게 믿기지 않는다. 여러 가지 좀비 영화 짜깁기에 이래저래 연출하고픈 욕심만 많아 보인다. 전형적이  삼류영화,0
스토리 등 여러 가지로 엉성하고 배우들 분장이라든가  자동차 추격 장면은 매드맥스? 인가 그런 외국영화 따라 찬 거 같기도 하고  부산행 후속작이라 해서 기대하고 봤는데  완전 실망..,0
"설정도 엉망, 캐스팅도 엉망, 연기도 엉망, 음향효과도 엉망, cg는 삼류 수준,. 제작비가 없었나.. 왜 이러냐 같은 감독 맞음???",0
돈이 아깝다는 생각.... 대한민국이 좀비로 망했다는 설정 자체도 참 어이가 없고... 감독이라는 사람이 무슨 생각으로 ..,0
딱 한마디로 표현하자면... 하..........................................................,0
자동차 추격전 cg는 그렇다 쳐도  마지막 부분은 진짜 모냐... 어이구... 머 이리 비틀어 신파를   그냥 모하비가 최고네,0
cg가 아깝네,0
강동원이 다시 돌아와서 살아남은 자들과 협심하여 좀비 물리치고 대한민국을 사람 사는 곳으로 만들 줄  알았더니만~~~~   한국을 버리고 떠났어!!!,0
B급 좀비물 영화... 스토리와 연출이 상당히 작위적이며 공감성이 많이 떨어짐.,0
남자들이 얼마나 폭력적인 동물인지 감독 스스로 증명하네,0
반도 재미없어가 반도 못 보겠네.,0
